,probe_id,gene_id,is_multiple,accession,gene_name,symbol
19930,218559_s_at,9935,0,NM_005461,MAF bZIP transcription factor B,MAFB
19931,218560_s_at,65094,0,NM_023007,jumonji domain containing 4,JMJD4
19932,218561_s_at,57128,0,NM_020408,LYR motif containing 4,LYRM4
19933,218562_s_at,55219,0,NM_018202,transmembrane protein 57,TMEM57
19934,218563_at,4696,0,NM_004542,NADH:ubiquinone oxidoreductase subunit A3,NDUFA3
19935,218564_at,55159,0,BC002574,ring finger and WD repeat domain 3,RFWD3
19936,218565_at,51490,0,BG223334,SPOUT domain containing methyltransferase 1,SPOUT1
19937,218566_s_at,26973,0,NM_012124,cysteine and histidine rich domain containing 1,CHORDC1
19938,218567_x_at,10072,0,NM_005700,dipeptidyl peptidase 3,DPP3
19939,218568_at,55750,0,NM_018238,acylglycerol kinase,AGK
19940,222132_s_at,55750,0,AJ278150,acylglycerol kinase,AGK
19941,218569_s_at,55709,0,NM_018095,kelch repeat and BTB domain containing 4,KBTBD4
19942,218570_at,55709,1,NM_018095,kelch repeat and BTB domain containing 4,KBTBD4
19943,218570_at,114971,1,NM_018095,"protein tyrosine phosphatase, mitochondrial 1",PTPMT1
19944,218571_s_at,29082,1,NM_014169,charged multivesicular body protein 4A,CHMP4A
19945,218572_at,29082,1,NM_014169,charged multivesicular body protein 4A,CHMP4A
19946,218573_at,28986,0,NM_014061,MAGE family member H1,MAGEH1
19947,218574_s_at,29995,0,NM_014583,LIM and cysteine rich domains 1,LMCD1
19948,218575_at,64682,1,NM_022662,anaphase promoting complex subunit 1,ANAPC1
19949,218575_at,730268,1,NM_022662,anaphase-promoting complex subunit 1-like,LOC730268
19950,218576_s_at,11266,0,NM_007240,dual specificity phosphatase 12,DUSP12
19951,218578_at,79577,0,NM_024529,cell division cycle 73,CDC73
19952,218579_s_at,60625,0,NM_021931,DEAH-box helicase 35,DHX35
19953,218580_x_at,54998,0,NM_017900,aurora kinase A interacting protein 1,AURKAIP1
19954,218581_at,63874,0,NM_022060,abhydrolase domain containing 4,ABHD4
19955,218582_at,54708,0,NM_017824,membrane associated ring-CH-type finger 5,MARCH5
19956,218583_s_at,54165,0,NM_020640,defective in cullin neddylation 1 domain containing 1,DCUN1D1
19957,218584_at,79600,0,NM_024549,tectonic family member 1,TCTN1
19958,218585_s_at,51514,0,NM_016448,denticleless E3 ubiquitin protein ligase homolog,DTL
19959,218586_at,55257,0,NM_018270,MRG/MORF4L binding protein,MRGBP
19960,218587_s_at,56983,0,NM_020231,protein O-glucosyltransferase 1,POGLUT1
19961,218588_s_at,10827,0,NM_018691,family with sequence similarity 114 member A2,FAM114A2
19962,218589_at,10161,0,NM_005767,lysophosphatidic acid receptor 6,LPAR6
19963,218590_at,56652,0,NM_021830,chromosome 10 open reading frame 2,C10orf2
19964,218591_s_at,79954,0,NM_024894,nucleolar protein 10,NOL10
19965,218592_s_at,27440,0,NM_017829,"cat eye syndrome chromosome region, candidate 5",CECR5
19966,218593_at,55131,0,NM_018077,RNA binding motif protein 28,RBM28
19967,218594_at,55127,0,NM_018072,HEAT repeat containing 1,HEATR1
19968,218595_s_at,55127,0,NM_018072,HEAT repeat containing 1,HEATR1
19969,218596_at,54662,0,NM_018201,TBC1 domain family member 13,TBC1D13
19970,44696_at,54662,0,AA915989,TBC1 domain family member 13,TBC1D13
19971,218597_s_at,55847,0,NM_018464,CDGSH iron sulfur domain 1,CISD1
19972,218598_at,60561,0,NM_021930,RAD50 interactor 1,RINT1
19973,218599_at,9985,0,NM_005132,REC8 meiotic recombination protein,REC8
19974,218600_at,80774,0,NM_030576,LIM domain containing 2,LIMD2
19975,218601_at,55665,0,NM_017920,upregulator of cell proliferation,URGCP
19976,218602_s_at,54801,0,NM_017645,HAUS augmin like complex subunit 6,HAUS6
19977,218603_at,51696,0,NM_016217,"hdc homolog, cell cycle regulator",HECA
19978,218604_at,23592,0,NM_014319,LEM domain containing 3,LEMD3
19979,218605_at,64216,0,NM_022366,"transcription factor B2, mitochondrial",TFB2M
19980,218606_at,55625,0,NM_017740,zinc finger DHHC-type containing 7,ZDHHC7
19981,218607_s_at,55153,0,NM_018115,SDA1 domain containing 1,SDAD1
19982,218608_at,23400,0,NM_022089,ATPase 13A2,ATP13A2
19983,218609_s_at,318,0,NM_001161,nudix hydrolase 2,NUDT2
19984,218610_s_at,55313,0,NM_018340,calcineurin like phosphoesterase domain containing 1,CPPED1
19985,218611_at,51278,0,NM_016545,immediate early response 5,IER5
19986,218612_s_at,10078,0,NM_005706,tumor suppressing subtransferable candidate 4,TSSC4
19987,218614_at,55196,0,NM_018169,KIAA1551,KIAA1551
19988,218615_s_at,55254,0,NM_018266,transmembrane protein 39A,TMEM39A
19989,218616_at,57117,0,NM_020395,integrator complex subunit 12,INTS12
19990,218617_at,54802,0,NM_017646,tRNA isopentenyltransferase 1,TRIT1
19991,218618_s_at,64778,0,NM_022763,fibronectin type III domain containing 3B,FNDC3B
19992,218619_s_at,6839,0,NM_003173,suppressor of variegation 3-9 homolog 1,SUV39H1
19993,218620_s_at,51409,0,AF131220,HemK methyltransferase family member 1,HEMK1
19994,218621_at,51409,0,NM_016173,HemK methyltransferase family member 1,HEMK1
19995,52159_at,51409,0,W93807,HemK methyltransferase family member 1,HEMK1
19996,218622_at,79023,0,NM_024057,nucleoporin 37,NUP37
19997,218623_at,51617,0,NM_015980,HMP19 protein,HMP19
19998,218624_s_at,65996,0,NM_023939,CENPB DNA-binding domains containing 1 pseudogene 1,CENPBD1P1
19999,221634_at,65996,1,BC000596,CENPB DNA-binding domains containing 1 pseudogene 1,CENPBD1P1
20000,218625_at,51299,0,NM_016588,neuritin 1,NRN1
20001,218626_at,56478,0,NM_019843,eukaryotic translation initiation factor 4E nuclear import factor 1,EIF4ENIF1
20002,218627_at,55332,0,NM_018370,DNA damage regulated autophagy modulator 1,DRAM1
20003,218628_at,51019,0,NM_016053,coiled-coil domain containing 53,CCDC53
20004,218629_at,6608,0,NM_005631,"smoothened, frizzled class receptor",SMO
20005,218630_at,54903,0,NM_017777,"Meckel syndrome, type 1",MKS1
20006,218631_at,60370,0,NM_021732,arginine vasopressin induced 1,AVPI1
20007,218632_at,79654,0,NM_024602,HECT domain E3 ubiquitin protein ligase 3,HECTD3
20008,218633_x_at,55347,0,NM_018394,abhydrolase domain containing 10,ABHD10
20009,218634_at,23612,0,NM_012396,pleckstrin homology like domain family A member 3,PHLDA3
20010,218636_s_at,11253,0,NM_016219,mannosidase alpha class 1B member 1,MAN1B1
20011,65884_at,11253,0,AA631254,mannosidase alpha class 1B member 1,MAN1B1
20012,218637_at,55364,0,NM_018439,impact RWD domain protein,IMPACT
20013,218638_s_at,10417,1,NM_012445,spondin 2,SPON2
20014,218638_s_at,100130872,1,NM_012445,uncharacterized LOC100130872,LOC100130872
20015,218639_s_at,79364,0,NM_025112,ZXD family zinc finger C,ZXDC
20016,218640_s_at,79666,0,NM_024613,pleckstrin homology and FYVE domain containing 2,PLEKHF2
20017,218641_at,65998,0,NM_023941,chromosome 11 open reading frame 95,C11orf95
20018,218642_s_at,79145,0,NM_024300,coiled-coil-helix-coiled-coil-helix domain containing 7,CHCHD7
20019,218643_s_at,9419,0,NM_014171,CXXC repeat containing interactor of PDZ3 domain,CRIPT
20020,218644_at,26499,0,NM_016445,pleckstrin 2,PLEK2
20021,218646_at,54969,0,NM_017867,histone PARylation factor 1,HPF1
20022,218647_s_at,79693,0,NM_024640,yrdC N6-threonylcarbamoyltransferase domain containing,YRDC
20023,218648_at,64784,0,NM_022769,CREB regulated transcription coactivator 3,CRTC3
20024,218649_x_at,9147,0,NM_004713,nuclear export mediator factor,NEMF
20025,218650_at,54487,1,NM_022775,"DGCR8, microprocessor complex subunit",DGCR8
20026,219811_at,54487,1,NM_022720,"DGCR8, microprocessor complex subunit",DGCR8
20027,64474_g_at,54487,1,AA203219,"DGCR8, microprocessor complex subunit",DGCR8
20028,91617_at,54487,1,AI028241,"DGCR8, microprocessor complex subunit",DGCR8
20029,218650_at,100302197,1,NM_022775,microRNA 1306,MIR1306
20030,219811_at,100302197,1,NM_022720,microRNA 1306,MIR1306
20031,64474_g_at,100302197,1,AA203219,microRNA 1306,MIR1306
20032,91617_at,100302197,1,AI028241,microRNA 1306,MIR1306
20033,218651_s_at,55323,0,NM_018357,La ribonucleoprotein domain family member 6,LARP6
20034,218652_s_at,54872,0,NM_017733,phosphatidylinositol glycan anchor biosynthesis class G,PIGG
20035,218653_at,10166,0,NM_014252,solute carrier family 25 member 15,SLC25A15
20036,218654_s_at,51650,0,NM_016071,mitochondrial ribosomal protein S33,MRPS33
20037,218655_s_at,54883,0,NM_017748,CWC25 spliceosome associated protein homolog,CWC25
20038,218656_s_at,10186,0,NM_005780,lipoma HMGIC fusion partner,LHFP
20039,218657_at,51195,0,NM_016339,Rap guanine nucleotide exchange factor like 1,RAPGEFL1
20040,218658_s_at,93973,0,NM_022899,ARP8 actin-related protein 8 homolog,ACTR8
20041,218659_at,55252,0,NM_018263,"additional sex combs like 2, transcriptional regulator",ASXL2
20042,218660_at,8291,0,NM_003494,dysferlin,DYSF
20043,218661_at,79903,0,NM_024845,"N(alpha)-acetyltransferase 60, NatF catalytic subunit",NAA60
20044,45526_g_at,79903,0,AI246641,"N(alpha)-acetyltransferase 60, NatF catalytic subunit",NAA60
20045,218662_s_at,64151,0,NM_022346,non-SMC condensin I complex subunit G,NCAPG
20046,218663_at,64151,0,NM_022346,non-SMC condensin I complex subunit G,NCAPG
20047,218664_at,51102,0,NM_016011,mitochondrial trans-2-enoyl-CoA reductase,MECR
20048,218665_at,8322,0,NM_012193,frizzled class receptor 4,FZD4
20049,218666_s_at,55014,0,NM_017919,syntaxin 17,STX17
20050,218667_at,64219,0,NM_022368,praja ring finger ubiquitin ligase 1,PJA1
20051,218668_s_at,57826,0,NM_021183,"RAP2C, member of RAS oncogene family",RAP2C
20052,218669_at,57826,0,NM_021183,"RAP2C, member of RAS oncogene family",RAP2C
20053,218670_at,80324,0,NM_025215,pseudouridylate synthase 1,PUS1
20054,218671_s_at,93974,0,NM_016311,ATPase inhibitory factor 1,ATPIF1
20055,218672_at,79005,1,NM_024041,sodium channel modifier 1,SCNM1
20056,218672_at,100534012,1,NM_024041,TNFAIP8L2-SCNM1 readthrough,TNFAIP8L2-SCNM1
20057,218673_s_at,10533,0,NM_006395,autophagy related 7,ATG7
20058,218674_at,80006,0,NM_024941,trafficking protein particle complex 13,TRAPPC13
20059,218675_at,51310,0,NM_020372,solute carrier family 22 member 17,SLC22A17
20060,221106_at,51310,0,NM_016609,solute carrier family 22 member 17,SLC22A17
20061,218676_s_at,58488,0,NM_021213,phosphatidylcholine transfer protein,PCTP
20062,218677_at,57402,0,NM_020672,S100 calcium binding protein A14,S100A14
20063,218678_at,10763,0,NM_024609,nestin,NES
20064,218679_s_at,51160,0,NM_016208,"VPS28, ESCRT-I subunit",VPS28
20065,218680_x_at,100529067,1,NM_016400,SERF2-C15orf63 readthrough,SERF2-C15ORF63
20066,218681_s_at,23753,0,NM_022044,stromal cell derived factor 2 like 1,SDF2L1
20067,218682_s_at,22950,0,NM_018158,solute carrier family 4 member 1 adaptor protein,SLC4A1AP
20068,218683_at,58155,0,NM_021190,polypyrimidine tract binding protein 2,PTBP2
20069,218684_at,55144,0,NM_018103,leucine rich repeat containing 8 family member D,LRRC8D
20070,218685_s_at,23583,0,NM_014311,single-strand-selective monofunctional uracil-DNA glycosylase 1,SMUG1
20071,218686_s_at,64285,0,NM_022450,rhomboid 5 homolog 1,RHBDF1
20072,218687_s_at,56667,0,NM_017648,"mucin 13, cell surface associated",MUC13
20073,218688_at,26007,0,NM_015533,triokinase and FMN cyclase,TKFC
20074,218689_at,2188,0,NM_022725,Fanconi anemia complementation group F,FANCF
20075,218692_at,55638,0,NM_017786,syntabulin,SYBU
20076,218693_at,23555,0,NM_012339,tetraspanin 15,TSPAN15
20077,218694_at,51309,0,NM_016608,"armadillo repeat containing, X-linked 1",ARMCX1
20078,218695_at,54512,0,NM_019037,exosome component 4,EXOSC4
20079,58696_at,54512,0,AL039469,exosome component 4,EXOSC4
20080,91682_at,54512,0,AI571298,exosome component 4,EXOSC4
20081,91684_g_at,54512,0,AI571298,exosome component 4,EXOSC4
20082,218696_at,9451,0,NM_004836,eukaryotic translation initiation factor 2 alpha kinase 3,EIF2AK3
20083,218698_at,51074,0,NM_015957,APAF1 interacting protein,APIP
20084,218699_at,8934,0,BG338251,"RAB29, member RAS oncogene family",RAB29
20085,218700_s_at,8934,0,BC002585,"RAB29, member RAS oncogene family",RAB29
20086,218701_at,51110,0,NM_016027,lactamase beta 2,LACTB2
20087,218702_at,54938,0,NM_017827,"seryl-tRNA synthetase 2, mitochondrial",SARS2
20088,218703_at,26984,0,NM_012430,"SEC22 homolog A, vesicle trafficking protein",SEC22A
20089,218704_at,54894,0,NM_017763,ring finger protein 43,RNF43
20090,218705_s_at,28966,0,NM_014035,sorting nexin 24,SNX24
20091,218706_s_at,65983,0,AW575493,GRAM domain containing 3,GRAMD3
20092,218707_at,55311,0,NM_018337,zinc finger protein 444,ZNF444
20093,50376_at,55311,0,AI278629,zinc finger protein 444,ZNF444
20094,218708_at,29107,0,NM_013248,nuclear transport factor 2 like export factor 1,NXT1
20095,218709_s_at,51098,0,NM_016004,intraflagellar transport 52,IFT52
20096,218710_at,55622,0,NM_017735,tetratricopeptide repeat domain 27,TTC27
20097,218711_s_at,8436,0,NM_004657,serum deprivation response,SDPR
20098,218712_at,54955,0,NM_017850,chromosome 1 open reading frame 109,C1orf109
20099,218713_at,79664,0,NM_024611,interactor of little elongation complex ELL subunit 2,ICE2
20100,218714_at,78994,0,NM_024031,proline rich 14,PRR14
20101,45687_at,78994,0,AA161130,proline rich 14,PRR14
20102,218715_at,55813,0,NM_018428,"UTP6, small subunit processome component",UTP6
20103,218716_x_at,25821,0,NM_012123,mitochondrial tRNA translation optimization 1,MTO1
20104,222014_x_at,25821,0,AI249752,mitochondrial tRNA translation optimization 1,MTO1
20105,218717_s_at,55214,0,NM_018192,prolyl 3-hydroxylase 2,P3H2
20106,218718_at,56034,0,NM_016205,platelet derived growth factor C,PDGFC
20107,218719_s_at,64785,0,NM_022770,GINS complex subunit 3,GINS3
20108,45633_at,64785,0,AI421812,GINS complex subunit 3,GINS3
20109,218720_x_at,26470,0,NM_012410,seizure related 6 homolog like 2,SEZ6L2
20110,218721_s_at,54953,0,NM_017847,chromosome 1 open reading frame 27,C1orf27
20111,218722_s_at,79714,0,NM_024661,coiled-coil domain containing 51,CCDC51
20112,218723_s_at,28984,0,NM_014059,regulator of cell cycle,RGCC
20113,218725_at,79751,0,NM_024698,solute carrier family 25 member 22,SLC25A22
20114,218726_at,55355,0,NM_018410,Holliday junction recognition protein,HJURP
20115,218727_at,55238,0,NM_018231,solute carrier family 38 member 7,SLC38A7
20116,222215_at,55238,0,AK022786,solute carrier family 38 member 7,SLC38A7
20117,56821_at,55238,0,AI963454,solute carrier family 38 member 7,SLC38A7
20118,218728_s_at,29097,0,NM_014184,cornichon family AMPA receptor auxiliary protein 4,CNIH4
20119,218729_at,56925,0,NM_020169,latexin,LXN
20120,218730_s_at,4969,0,NM_014057,osteoglycin,OGN
20121,218731_s_at,64856,0,NM_022834,von Willebrand factor A domain containing 1,VWA1
20122,218732_at,51651,0,NM_016077,peptidyl-tRNA hydrolase 2,PTRH2
20123,218733_at,55167,0,NM_018133,male-specific lethal 2 homolog (Drosophila),MSL2
20124,218734_at,79829,0,NM_024771,"N(alpha)-acetyltransferase 40, NatD catalytic subunit",NAA40
20125,222369_at,79829,0,AW971254,"N(alpha)-acetyltransferase 40, NatD catalytic subunit",NAA40
20126,218735_s_at,27300,0,AA349848,zinc finger protein 544,ZNF544
20127,218736_s_at,54873,0,NM_017734,palmdelphin,PALMD
20128,218738_s_at,51444,0,NM_016271,ring finger protein 138,RNF138
20129,218740_s_at,80279,0,NM_025197,CDK5 regulatory subunit associated protein 3,CDK5RAP3
20130,218741_at,79019,0,NM_024053,centromere protein M,CENPM
20131,218742_at,64428,0,NM_022493,nuclear prelamin A recognition factor like,NARFL
20132,218743_at,79643,0,NM_024591,charged multivesicular body protein 6,CHMP6
20133,218744_s_at,29763,0,NM_016223,protein kinase C and casein kinase substrate in neurons 3,PACSIN3
20134,218745_x_at,54929,0,NM_017814,transmembrane protein 161A,TMEM161A
20135,43977_at,54929,0,AI660497,transmembrane protein 161A,TMEM161A
20136,218746_at,55080,0,NM_018009,TAP binding protein like,TAPBPL
20137,218747_s_at,55080,0,NM_018009,TAP binding protein like,TAPBPL
20138,218748_s_at,10640,0,NM_006544,exocyst complex component 5,EXOC5
20139,218749_s_at,80024,0,NM_024959,solute carrier family 8 member B1,SLC8B1
20140,218750_at,79101,0,NM_024116,"TATA-box binding protein associated factor, RNA polymerase I subunit D",TAF1D
20141,221580_s_at,79101,1,BC001972,"TATA-box binding protein associated factor, RNA polymerase I subunit D",TAF1D
20142,218751_s_at,55294,0,NM_018315,F-box and WD repeat domain containing 7,FBXW7
20143,218752_at,55954,0,NM_019103,zinc finger matrin-type 5,ZMAT5
20144,218753_at,55113,0,NM_018053,XK related 8,XKR8
20145,218754_at,79707,0,NM_024654,nucleolar protein 9,NOL9
20146,218755_at,10112,0,NM_005733,kinesin family member 20A,KIF20A
20147,218756_s_at,79154,0,NM_024308,dehydrogenase/reductase 11,DHRS11
20148,218757_s_at,65109,0,NM_023010,UPF3 regulator of nonsense transcripts homolog B (yeast),UPF3B
20149,218758_s_at,8568,0,NM_003683,ribosomal RNA processing 1,RRP1
20150,218759_at,1856,0,NM_004422,dishevelled segment polarity protein 2,DVL2
20151,57532_at,1856,0,AW016304,dishevelled segment polarity protein 2,DVL2
20152,218760_at,51004,0,NM_015940,"coenzyme Q6, monooxygenase",COQ6
20153,218761_at,54778,0,NM_017610,ring finger protein 111,RNF111
20154,218762_at,64763,0,NM_022752,zinc finger protein 574,ZNF574
20155,218763_at,53407,0,NM_016930,syntaxin 18,STX18
20156,218765_at,51092,0,NM_015996,SID1 transmembrane family member 2,SIDT2
20157,56256_at,51092,0,AA150165,SID1 transmembrane family member 2,SIDT2
20158,218766_s_at,10352,0,NM_015836,"tryptophanyl tRNA synthetase 2, mitochondrial",WARS2
20159,218767_at,57109,0,NM_020385,"REX4 homolog, 3'-5' exonuclease",REXO4
20160,218768_at,57122,0,NM_020401,nucleoporin 107,NUP107
20161,218769_s_at,57763,0,NM_023039,ankyrin repeat family A member 2,ANKRA2
20162,218770_s_at,55116,0,NM_018056,transmembrane protein 39B,TMEM39B
20163,218771_at,55229,0,NM_018216,pantothenate kinase 4,PANK4
20164,218772_x_at,55151,0,NM_018112,transmembrane protein 38B,TMEM38B
20165,218773_s_at,22921,0,NM_012228,methionine sulfoxide reductase B2,MSRB2
20166,219451_at,22921,0,NM_016064,methionine sulfoxide reductase B2,MSRB2
20167,218774_at,28960,0,NM_014026,"decapping enzyme, scavenger",DCPS
20168,218775_s_at,80014,1,NM_024949,WW and C2 domain containing 2,WWC2
20169,218775_s_at,53842,1,NM_024949,claudin 22,CLDN22
20170,218776_s_at,80021,0,NM_024956,transmembrane protein 62,TMEM62
20171,218777_at,80346,0,NM_025232,receptor accessory protein 4,REEP4
20172,218778_x_at,54869,0,AI343292,EPS8 like 1,EPS8L1
20173,218779_x_at,54869,0,NM_017729,EPS8 like 1,EPS8L1
20174,221655_x_at,54869,0,AF282167,EPS8 like 1,EPS8L1
20175,221665_s_at,54869,0,BC004907,EPS8 like 1,EPS8L1
20176,91826_at,54869,0,AI219073,EPS8 like 1,EPS8L1
20177,218780_at,29911,0,NM_013312,hook microtubule tethering protein 2,HOOK2
20178,218781_at,79677,0,NM_024624,structural maintenance of chromosomes 6,SMC6
20179,218782_s_at,29028,0,NM_014109,"ATPase family, AAA domain containing 2",ATAD2
20180,218783_at,25896,0,AL133049,integrator complex subunit 7,INTS7
20181,222250_s_at,25896,0,AK001363,integrator complex subunit 7,INTS7
20182,218784_s_at,55776,0,NM_018322,SAYSVFN motif domain containing 1,SAYSD1
20183,218785_s_at,64792,0,NM_022777,intraflagellar transport 22,IFT22
20184,218786_at,51559,0,NM_016575,5'-nucleotidase domain containing 3,NT5DC3
20185,218787_x_at,55280,0,NM_018294,"CWF19-like 1, cell cycle control (S. pombe)",CWF19L1
20186,218788_s_at,64754,0,NM_022743,SET and MYND domain containing 3,SMYD3
20187,218789_s_at,54494,0,NM_019021,chromosome 11 open reading frame 71,C11orf71
20188,218790_s_at,55217,0,NM_018196,"trimethyllysine hydroxylase, epsilon",TMLHE
